time,open,high,low,close,volume,turnover,price_chg,pnl,BB_middle,BB_upper,BB_lower,Signal,cumu_pnl
2020-04-17 00:00:00+00:00,7099.5,7138.5,6982.0,7022.0,10038.558,70490754.276,-0.010916261708571073,-0.0,6961.78125,7750.556801454858,6173.005698545142,0.0,0.0
2020-04-18 00:00:00+00:00,7022.0,7289.0,7013.5,7240.0,9693.835,70183365.4,0.031045286243235548,0.0,6989.5,7797.604196045699,6181.395803954301,0.0,0.0
2020-04-19 00:00:00+00:00,7240.0,7255.0,7047.0,7118.5,8777.442,62482220.877,-0.016781767955801108,-0.0,7013.9375,7790.313680700008,6237.561319299992,0.0,0.0
2020-04-20 00:00:00+00:00,7118.5,7211.0,6750.0,6827.5,19621.635,133966712.9625,-0.04087939874973656,-0.0,7011.6875,7794.373866917383,6229.001133082617,0.0,0.0
2020-04-21 00:00:00+00:00,6827.5,6937.0,6759.5,6837.5,11307.232,77313198.8,0.0014646649578908821,0.0,7015.84375,7783.854856792245,6247.832643207755,0.0,0.0
2020-04-22 00:00:00+00:00,6837.5,7159.5,6815.5,7123.0,10919.75,77781379.25,0.041755027422303526,0.0,7003.375,7724.755057597934,6281.994942402066,0.0,0.0
2020-04-23 00:00:00+00:00,7123.0,7743.5,7015.0,7483.5,34335.355,256948629.1425,0.05061069773971649,0.0,7021.1875,7841.80176116355,6200.57323883645,0.0,0.0
2020-04-24 00:00:00+00:00,7483.5,7608.5,7400.0,7499.0,8723.038,65414061.962,0.0020712233580544304,0.0,7030.09375,7905.878382575983,6154.309117424017,0.0,0.0
2020-04-25 00:00:00+00:00,7499.0,7702.5,7437.0,7535.0,16046.689,120911801.615,0.004800640085344643,0.0,7045.90625,8005.125553734161,6086.686946265839,0.0,0.0
2020-04-26 00:00:00+00:00,7535.0,7698.5,7496.0,7691.5,9844.165,75716395.0975,0.02076974120769748,0.0,7098.0625,8191.585746495016,6004.539253504984,0.0,0.0
2020-04-27 00:00:00+00:00,7691.5,7791.5,7624.0,7772.5,8929.64,69405626.9,0.010531105766105497,0.0,7154.1875,8372.912071956956,5935.462928043044,0.0,0.0
2020-04-28 00:00:00+00:00,7772.5,7778.0,7663.0,7743.0,5082.865,39356623.695,-0.003795432614988714,-0.0,7206.8125,8502.918134439184,5910.706865560816,0.0,0.0
2020-04-29 00:00:00+00:00,7743.0,8951.5,7709.5,8778.0,45617.393,400429475.754,0.13366912049593171,0.0,7328.28125,9169.460230229673,5487.102269770326,0.0,0.0
2020-04-30 00:00:00+00:00,8778.0,9458.0,8402.5,8625.0,52274.816,450870288.0,-0.017429938482570018,-0.0,7438.3125,9542.900933389847,5333.7240666101525,0.0,0.0
2020-05-01 00:00:00+00:00,8625.0,9060.5,8619.0,8820.5,14867.967,131142902.9235,0.022666666666666613,0.0,7576.0,9854.498566307793,5297.501433692208,0.0,0.0
2020-05-02 00:00:00+00:00,8820.5,9010.0,8757.0,8972.5,11679.001,104789836.4725,0.017232583186894246,0.0,7693.0625,10226.78353810943,5159.341461890569,0.0,0.0
2020-05-03 00:00:00+00:00,8972.5,9191.0,8725.0,8895.0,20851.73,185476138.35,-0.008637503482864295,-0.0,7810.125,10465.820162444918,5154.429837555083,0.0,0.0
2020-05-04 00:00:00+00:00,8895.0,8953.0,8525.0,8873.0,16186.017,143618528.841,-0.0024732996065205404,-0.0,7912.1875,10664.231132882964,5160.143867117035,0.0,0.0
2020-05-05 00:00:00+00:00,8873.0,9105.5,8771.0,9023.5,15659.189,141300691.9415,0.016961568804237492,0.0,8031.25,10838.857124700084,5223.642875299917,0.0,0.0
2020-05-06 00:00:00+00:00,9023.5,9393.5,8920.0,9149.5,23645.378,216343386.011,0.013963539646478562,0.0,8176.375,10904.987024302221,5447.7629756977785,0.0,0.0
2020-05-07 00:00:00+00:00,9149.5,10059.5,9038.0,9986.5,35202.181,351546580.5565,0.09148040876550634,0.0,8373.1875,11228.198870197732,5518.176129802268,0.0,0.0
2020-05-08 00:00:00+00:00,9986.5,10035.0,9716.5,9805.0,20871.076,204640900.18,-0.018174535623091126,-0.0,8540.8125,11401.189070306493,5680.435929693507,0.0,0.0
2020-05-09 00:00:00+00:00,9805.0,9912.0,9525.5,9546.0,16024.389,152968817.394,-0.026415094339622636,-0.0,8669.71875,11476.28776077447,5863.14973922553,0.0,0.0
2020-05-10 00:00:00+00:00,9546.0,9569.0,8153.0,8725.0,101828.006,888449352.35,-0.08600460926042319,-0.0,8746.34375,11331.55107279307,6161.136427206929,0.0,0.0
2020-05-11 00:00:00+00:00,8725.0,9158.5,8182.0,8559.0,52692.837,450997991.883,-0.019025787965616048,-0.0,8810.34375,11147.029458824129,6473.658041175871,0.0,0.0
2020-05-12 00:00:00+00:00,8559.0,8973.0,8531.5,8813.0,12481.242,109997185.746,0.029676364061222094,0.0,8880.4375,10971.751677885524,6789.123322114476,0.0,0.0
2020-05-13 00:00:00+00:00,8813.0,9400.5,8794.5,9301.5,11279.548,104916715.722,0.055429479178486396,0.0,8976.0,10818.980825999013,7133.019174000987,0.0,0.0
2020-05-14 00:00:00+00:00,9301.5,9940.0,9258.5,9788.0,27688.885,271018806.38,0.052303391926033393,0.0,9103.8125,10678.619064510385,7529.005935489615,0.0,0.0
2020-05-15 00:00:00+00:00,9788.0,9840.5,9140.5,9315.0,21995.281,204886042.515,-0.04832447895382097,-0.0,9137.375,10691.411063770724,7583.338936229276,0.0,0.0
2020-05-16 00:00:00+00:00,9315.0,9583.0,9220.0,9382.5,9930.97,93177326.025,0.007246376811594235,0.0,9184.71875,10674.823621781263,7694.613878218737,0.0,0.0
2020-05-17 00:00:00+00:00,9382.5,9886.0,9323.0,9675.0,12084.105,116913715.875,0.031175059952038398,0.0,9238.125,10745.146926681893,7731.103073318108,0.0,0.0
2020-05-18 00:00:00+00:00,9675.0,9957.5,9479.0,9728.5,15272.031,148573953.5835,0.005529715762274012,0.0,9285.375,10828.327879222175,7742.422120777824,0.0,0.0
2020-05-19 00:00:00+00:00,9728.5,9896.0,9470.0,9770.0,15195.118,148456302.86,0.004265816929639676,0.0,9340.0625,10892.149575722558,7787.975424277442,0.0,0.0
2020-05-20 00:00:00+00:00,9770.0,9848.5,9323.5,9511.0,15495.024,147373173.264,-0.026509723643807548,-0.0,9379.9375,10874.563570502252,7885.311429497748,0.0,0.0
2020-05-21 00:00:00+00:00,9511.0,9573.0,8813.0,9067.0,21825.811,197894628.337,-0.04668278835033124,-0.0,9382.65625,10869.273537722785,7896.038962277214,0.0,0.0
2020-05-22 00:00:00+00:00,9067.0,9264.5,8933.5,9168.0,9493.212,87033767.616,0.011139296349398808,0.0,9383.8125,10868.146623647706,7899.478376352294,0.0,0.0
2020-05-23 00:00:00+00:00,9168.0,9308.5,9082.0,9172.5,7723.913,70847591.9925,0.0004908376963350669,0.0,9332.9375,10714.695341407702,7951.179658592298,0.0,0.0
2020-05-24 00:00:00+00:00,9172.5,9295.0,8690.0,8710.0,17050.058,148506005.18,-0.05042245843554105,-0.0,9264.5,10672.68126200666,7856.31873799334,0.0,0.0
2020-05-25 00:00:00+00:00,8710.0,8974.0,8640.5,8893.5,10598.736,94259858.616,0.02106773823191732,0.0,9223.71875,10641.087957571874,7806.349542428126,0.0,0.0
2020-05-26 00:00:00+00:00,8893.5,9011.0,8683.5,8842.0,9944.263,87927173.446,-0.005790746050486351,-0.0,9231.03125,10618.154517079362,7843.9079829206385,0.0,0.0
2020-05-27 00:00:00+00:00,8842.0,9222.0,8815.0,9194.5,10589.41,97364330.245,0.03986654603030981,0.0,9270.75,10510.007529733026,8031.492470266973,0.0,0.0
2020-05-28 00:00:00+00:00,9194.5,9614.5,9112.5,9572.0,12719.54,121751436.88,0.04105715373321006,0.0,9318.1875,10505.347373658558,8131.027626341442,0.0,0.0
2020-05-29 00:00:00+00:00,9572.0,9600.0,9329.5,9425.0,9592.081,90405363.425,-0.015357292101964015,-0.0,9325.90625,10516.561499287658,8135.251000712343,0.0,0.0
2020-05-30 00:00:00+00:00,9425.0,9735.0,9327.5,9693.0,13344.845,129351582.585,0.02843501326259945,0.0,9319.96875,10483.097350545208,8156.8401494547925,0.0,0.0
2020-05-31 00:00:00+00:00,9693.0,9695.0,9390.5,9449.5,10117.133,95601848.2835,-0.025121221500051583,-0.0,9328.375,10496.975418235423,8159.774581764577,0.0,0.0
2020-06-01 00:00:00+00:00,9449.5,10352.0,9422.0,10203.5,16716.848,170570358.568,0.07979258161807512,0.0,9379.6875,10777.639358598262,7981.735641401738,0.0,0.0
2020-06-02 00:00:00+00:00,10203.5,10226.0,9288.0,9523.5,20019.999,190660460.4765,-0.0666437986965257,-0.0,9370.21875,10748.176346314047,7992.261153685953,0.0,0.0
2020-06-03 00:00:00+00:00,9523.5,9693.5,9395.0,9660.0,5727.814,55330683.24,0.014332965821389099,0.0,9365.9375,10730.58908213553,8001.28591786447,0.0,0.0
2020-06-04 00:00:00+00:00,9660.0,9876.0,9460.0,9789.0,9333.384,91364495.976,0.013354037267080843,0.0,9367.125,10736.464160872865,7997.785839127135,0.0,0.0
2020-06-05 00:00:00+00:00,9789.0,9851.5,9601.0,9622.5,6481.424,62367502.44,-0.01700888752681584,-0.0,9374.09375,10756.414340283933,7991.773159716067,0.0,0.0
2020-06-06 00:00:00+00:00,9622.5,9730.0,9538.0,9664.0,4077.747,39407347.008,0.004312808521693912,0.0,9411.40625,10784.08200899151,8038.7304910084895,0.0,0.0
2020-06-07 00:00:00+00:00,9664.0,9807.5,9380.5,9741.0,8711.38,84857552.58,0.007967715231788075,0.0,9447.21875,10828.454327507661,8065.98317249234,0.0,0.0
2020-06-08 00:00:00+00:00,9741.0,9799.0,9640.5,9776.5,5213.456,50969352.584,0.003644389693050032,0.0,9484.96875,10869.203111084225,8100.734388915775,0.0,0.0
2020-06-09 00:00:00+00:00,9776.5,9873.5,9569.5,9769.5,7897.533,77154948.6435,-0.0007160026594384972,-0.0,9551.1875,10748.874148206312,8353.500851793688,0.0,0.0
2020-06-10 00:00:00+00:00,9769.5,9995.0,9688.0,9884.0,7689.773,76005716.332,0.011720149444700345,0.0,9613.09375,10672.141780539496,8554.045719460504,0.0,0.0
2020-06-11 00:00:00+00:00,9884.0,9968.0,9100.5,9275.5,14656.033,135942034.0915,-0.061564144071226234,-0.0,9640.1875,10488.413751632392,8791.961248367608,0.0,0.0
2020-06-12 00:00:00+00:00,9275.5,9550.0,9236.5,9462.5,6926.288,65540000.2,0.020160638240526163,0.0,9656.9375,10418.111428191407,8895.763571808593,0.0,0.0
2020-06-13 00:00:00+00:00,9462.5,9494.0,9350.5,9470.0,3242.843,30709723.21,0.0007926023778070945,0.0,9650.5625,10426.12803492167,8874.99696507833,0.0,0.0
2020-06-14 00:00:00+00:00,9470.0,9477.5,9243.0,9340.0,4082.237,38128093.58,-0.01372756071805703,-0.0,9645.25,10444.217542102517,8846.282457897483,0.0,0.0
2020-06-15 00:00:00+00:00,9340.0,9487.0,8906.5,9418.0,12955.916,122018816.888,0.008351177730192783,0.0,9628.0625,10449.525716233693,8806.599283766307,0.0,0.0
2020-06-16 00:00:00+00:00,9418.0,9584.5,9372.5,9521.0,6049.665,57598860.465,0.010936504565725258,0.0,9632.53125,10443.618642377,8821.443857623,0.0,0.0
2020-06-17 00:00:00+00:00,9521.0,9564.0,9243.0,9462.0,6573.471,62198182.602,-0.006196828064279014,-0.0,9586.1875,10208.530370898621,8963.844629101379,0.0,0.0
2020-06-18 00:00:00+00:00,9462.0,9485.5,9277.0,9383.0,4392.173,41211759.259,-0.008349186218558402,-0.0,9577.40625,10223.01450143652,8931.79799856348,0.0,0.0
2020-06-19 00:00:00+00:00,9383.0,9439.5,9241.0,9306.5,7772.374,72333598.631,-0.008153042736864569,-0.0,9555.3125,10237.071975395591,8873.553024604409,0.0,0.0
2020-06-20 00:00:00+00:00,9306.5,9392.0,9176.5,9351.0,6326.85,59162374.35,0.004781604255090555,0.0,9527.9375,10194.643212658644,8861.231787341356,0.0,0.0
2020-06-21 00:00:00+00:00,9351.0,9415.5,9286.0,9295.0,4201.442,39052403.39,-0.0059886643139771545,-0.0,9507.46875,10197.419122422723,8817.518377577277,0.0,0.0
2020-06-22 00:00:00+00:00,9295.0,9782.0,9279.0,9683.5,7456.57399999,72205734.32890317,0.04179666487358791,0.0,9508.6875,10202.451267881404,8814.923732118596,0.0,0.0
2020-06-23 00:00:00+00:00,9683.5,9718.0,9582.0,9620.0,5182.234,49853091.08,-0.006557546341715237,-0.0,9501.125,10169.410109440578,8832.839890559422,0.0,0.0
2020-06-24 00:00:00+00:00,9620.0,9670.0,9210.0,9301.0,11418.64,106204770.64,-0.03316008316008312,-0.0,9471.40625,10108.464330284878,8834.348169715122,0.0,0.0
2020-06-25 00:00:00+00:00,9301.0,9337.0,9008.0,9245.0,9821.324,90798140.38,-0.00602085797226104,-0.0,9438.625,10039.536540217585,8837.713459782415,0.0,0.0
2020-06-26 00:00:00+00:00,9245.0,9290.0,9050.0,9163.5,10995.93299998,100761232.04531673,-0.008815575987019986,-0.0,9393.59375,9877.764585197921,8909.422914802079,0.0,0.0
2020-06-27 00:00:00+00:00,9163.5,9194.0,8840.0,9012.5,7993.53899994,72041770.23695925,-0.01647841981775522,-0.0,9377.15625,9958.626844117123,8795.685655882877,0.0,0.0
2020-06-28 00:00:00+00:00,9012.5,9190.0,8938.0,9120.0,5866.2939999,53500601.279088,0.011927877947295329,0.0,9355.75,9972.335706397202,8739.164293602798,0.0,0.0
2020-06-29 00:00:00+00:00,9120.0,9234.0,9027.0,9188.0,6110.56299994,56143852.84344872,0.007456140350877272,0.0,9338.125,9961.374505281261,8714.875494718739,0.0,0.0
2020-06-30 00:00:00+00:00,9188.0,9205.0,9071.0,9135.5,5174.74999993,47273928.62436051,-0.0057139747496735005,-0.0,9325.34375,9973.288418540136,8677.399081459864,0.0,0.0
2020-07-01 00:00:00+00:00,9135.5,9289.0,9100.0,9230.5,6567.7099999,60623247.15407694,0.010398992939631091,0.0,9313.625,9960.442455572542,8666.807544427458,0.0,0.0
2020-07-02 00:00:00+00:00,9230.5,9260.0,8939.5,9086.0,11157.95599997,101381188.2157274,-0.015654623259845124,-0.0,9286.4375,9931.347008348526,8641.527991651474,0.0,0.0
2020-07-03 00:00:00+00:00,9086.0,9124.5,9037.0,9062.0,3995.46099993,36206867.58136565,-0.0026414263702398966,-0.0,9261.4375,9912.36563783474,8610.50936216526,0.0,0.0
2020-07-04 00:00:00+00:00,9062.0,9185.5,9044.0,9136.0,3986.99099995,36425149.7755432,0.008165967777532535,0.0,9246.0,9895.134109153625,8596.865890846375,0.0,0.0
2020-07-05 00:00:00+00:00,9136.0,9143.5,8910.0,9074.0,5876.66299994,53324840.06145556,-0.006786339754816129,-0.0,9231.46875,9894.633158780296,8568.304341219704,0.0,0.0
2020-07-06 00:00:00+00:00,9074.0,9367.0,9063.0,9339.0,7610.43199997,71073824.44771983,0.02920432003526563,0.0,9230.71875,9892.197752367361,8569.239747632639,0.0,0.0
2020-07-07 00:00:00+00:00,9339.0,9370.0,9205.0,9249.0,4716.69999995,43624758.29953755,-0.009637006103437207,-0.0,9227.84375,9886.89220686003,8568.79529313997,0.0,0.0
2020-07-08 00:00:00+00:00,9249.0,9466.5,9232.5,9429.0,6902.16699995,65080532.64252854,0.019461563412260796,0.0,9211.9375,9754.639888323167,8669.235111676833,0.0,0.0
2020-07-09 00:00:00+00:00,9429.0,9439.0,9161.0,9233.5,8404.787,77605600.7645,-0.020733906034574145,-0.0,9187.78125,9576.746045630127,8798.816454369873,0.0,0.0
2020-07-10 00:00:00+00:00,9233.5,9300.0,9125.0,9278.0,7427.606,68913328.468,0.004819407591920788,0.0,9186.34375,9570.32991748904,8802.35758251096,0.0,0.0
2020-07-11 00:00:00+00:00,9278.0,9284.0,9180.0,9231.0,4188.296,38662160.376,-0.005065746928217263,-0.0,9185.46875,9567.90066081061,8803.03683918939,0.0,0.0
2020-07-12 00:00:00+00:00,9231.0,9335.0,9157.0,9295.0,7433.581,69095135.395,0.006933160004333194,0.0,9193.6875,9587.102070089031,8800.272929910969,0.0,0.0
2020-07-13 00:00:00+00:00,9295.0,9335.5,9199.5,9237.0,7264.717,67104190.929,-0.0062399139322216746,-0.0,9207.71875,9563.983088527242,8851.454411472758,0.0,0.0
2020-07-14 00:00:00+00:00,9237.0,9271.5,9116.0,9249.5,6670.536,61699122.732,0.0013532532207427561,0.0,9215.8125,9563.96479994693,8867.66020005307,0.0,0.0
2020-07-15 00:00:00+00:00,9249.5,9265.0,9161.5,9196.5,5302.658,48765894.297,-0.005730039461592562,-0.0,9216.34375,9564.020626073538,8868.666873926462,0.0,0.0
2020-07-16 00:00:00+00:00,9196.5,9219.5,9045.5,9131.5,7896.249,72104597.7435,-0.007067906268689139,-0.0,9216.09375,9564.54695966081,8867.64054033919,0.0,0.0
2020-07-17 00:00:00+00:00,9131.5,9180.0,9087.5,9156.0,4105.481,37589784.036,0.00268302031429668,0.0,9211.4375,9563.454614581575,8859.420385418425,0.0,0.0
2020-07-18 00:00:00+00:00,9156.0,9214.0,9125.5,9168.5,3806.38,34898795.03,0.0013652249890780954,0.0,9216.59375,9551.592826102587,8881.594673897413,0.0,0.0
2020-07-19 00:00:00+00:00,9168.5,9224.5,9108.0,9203.0,5033.8,46326061.4,0.0037628837868790566,0.0,9225.40625,9528.462071573496,8922.350428426504,0.0,0.0
2020-07-20 00:00:00+00:00,9203.0,9210.0,9134.0,9154.0,4920.52,45042440.08,-0.005324350755188556,-0.0,9226.53125,9525.633823943434,8927.428676056566,0.0,0.0
2020-07-21 00:00:00+00:00,9154.0,9437.0,9153.0,9380.0,10639.503,99798538.14,0.024688660694778264,0.0,9245.65625,9537.06196972696,8954.25053027304,0.0,0.0
2020-07-22 00:00:00+00:00,9380.0,9537.0,9276.5,9515.5,7959.718,75740696.629,0.014445628997867832,0.0,9256.6875,9625.032015761632,8888.342984238368,0.0,0.0
2020-07-23 00:00:00+00:00,9515.5,9662.0,9440.0,9595.0,9063.328,86962632.16,0.0083547895538858,0.0,9278.3125,9750.531498232462,8806.093501767538,0.0,0.0
2020-07-24 00:00:00+00:00,9595.0,9630.0,9472.0,9535.0,5589.745,53298218.575,-0.0062532569046378494,-0.0,9284.9375,9792.561744848823,8777.313255151177,0.0,0.0
2020-07-25 00:00:00+00:00,9535.0,9730.0,9525.0,9692.0,7850.34,76085495.28,0.01646565285789192,0.0,9313.59375,9930.126877784918,8697.060622215082,0.0,0.0
2020-07-26 00:00:00+00:00,9692.0,10138.0,9641.5,9922.5,17009.717,168778916.9325,0.023782501031778702,0.0,9353.875,10166.690879622605,8541.059120377395,0.0,0.0
2020-07-27 00:00:00+00:00,9922.5,11393.0,9922.5,11033.0,42775.55,471942643.15,0.11191735953640713,0.0,9466.5,11135.378762822513,7797.621237177487,0.0,0.0
2020-07-28 00:00:00+00:00,11033.0,11241.5,10571.0,10909.5,28832.128,314544100.416,-0.011193691652315763,-0.0,9567.40625,11647.933572416823,7486.878927583176,0.0,0.0
2020-07-29 00:00:00+00:00,10909.5,11345.0,10840.0,11106.5,18452.825,204946300.8625,0.0180576561712269,0.0,9684.25,12132.836425538895,7235.663574461106,0.0,0.0
2020-07-30 00:00:00+00:00,11106.5,11170.0,10835.0,11102.0,11102.049,123254947.998,-0.0004051681447800881,-0.0,9800.03125,12503.282819820979,7096.779680179021,0.0,0.0
2020-07-31 00:00:00+00:00,11102.0,11443.5,10963.5,11339.0,14215.085,161184848.815,0.021347504954062346,0.0,9933.9375,12885.210946716124,6982.664053283876,0.0,0.0
2020-08-01 00:00:00+00:00,11339.0,11865.5,11230.0,11812.5,21919.628,258925605.75,0.041758532498456624,0.0,10101.5,13372.478050726317,6830.521949273683,0.0,0.0
2020-08-02 00:00:00+00:00,11812.5,12113.5,10529.5,11073.0,37665.413,417069118.149,-0.06260317460317455,-0.0,10221.3125,13469.762784206046,6972.8622157939535,0.0,0.0
2020-08-03 00:00:00+00:00,11073.0,11471.5,10943.5,11226.0,10682.887,119926089.462,0.013817393660254584,0.0,10349.90625,13552.325680054344,7147.486819945656,0.0,0.0
2020-08-04 00:00:00+00:00,11226.0,11418.0,11018.5,11196.0,7140.917,79949706.732,-0.0026723677177979965,-0.0,10474.46875,13566.901896634905,7382.035603365095,0.0,0.0
2020-08-05 00:00:00+00:00,11196.0,11780.0,11099.5,11744.5,11925.516,140059222.662,0.048990710968202844,0.0,10636.375,13655.300907918247,7617.449092081753,0.0,0.0
2020-08-06 00:00:00+00:00,11744.5,11901.0,11571.0,11764.0,10929.119,128570155.916,0.0016603516539657193,0.0,10785.375,13713.369689914358,7857.380310085642,0.0,0.0
2020-08-07 00:00:00+00:00,11764.0,11916.5,11333.5,11595.5,13016.992,150938530.736,-0.01432335940156404,-0.0,10915.375,13666.986207547317,8163.7637924526825,0.0,0.0
2020-08-08 00:00:00+00:00,11595.5,11810.0,11523.0,11766.5,8773.552,103233999.608,0.014747100168168714,0.0,11051.09375,13600.312786814267,8501.874713185733,0.0,0.0
2020-08-09 00:00:00+00:00,11766.5,11799.5,11532.0,11686.5,7068.739,82608818.3235,-0.006798963158118343,-0.0,11185.5625,13356.928187524409,9014.196812475591,0.0,0.0
2020-08-10 00:00:00+00:00,11686.5,12063.0,11498.5,11891.0,21793.672,259148553.752,0.017498823428742538,0.0,11323.0,13070.18560357317,9575.81439642683,0.0,0.0
2020-08-11 00:00:00+00:00,11891.0,11934.5,11144.0,11394.0,25220.78,287365567.32,-0.04179631654192251,-0.0,11414.96875,12574.469935743073,10255.467564256927,0.0,0.0
2020-08-12 00:00:00+00:00,11394.0,11613.5,11162.0,11567.0,11293.908,130636633.836,0.015183429875373022,0.0,11448.34375,12557.222651634256,10339.464848365744,0.0,0.0
2020-08-13 00:00:00+00:00,11567.0,11790.0,11293.0,11789.0,17153.687,202224816.043,0.0191925304746261,0.0,11503.3125,12526.924160881057,10479.700839118943,0.0,0.0
2020-08-14 00:00:00+00:00,11789.0,11861.0,11659.0,11769.0,9709.139,114266856.891,-0.0016964967342437687,-0.0,11544.71875,12521.670251989528,10567.767248010472,0.0,0.0
2020-08-15 00:00:00+00:00,11769.0,11981.5,11700.0,11864.0,12811.9,152000381.6,0.008072053700399318,0.0,11592.34375,12513.203154843972,10671.484345156028,0.0,0.0
2020-08-16 00:00:00+00:00,11864.0,11936.0,11706.5,11914.5,7650.094,91147044.96300001,0.004256574511126043,0.0,11628.3125,12557.515563001665,10699.109436998335,0.0,0.0
2020-08-17 00:00:00+00:00,11914.5,12499.5,11790.0,12297.0,25414.338,312520114.386,0.032103739141382315,0.0,11658.59375,12748.95979602442,10568.22770397558,0.0,0.0
2020-08-18 00:00:00+00:00,12297.0,12395.0,11801.0,11950.0,12196.926,145753265.7,-0.0282182646173863,-0.0,11713.40625,12682.394638813954,10744.417861186046,0.0,0.0
2020-08-19 00:00:00+00:00,11950.0,12023.0,11566.0,11759.0,8024.967,94365586.953,-0.015983263598326358,-0.0,11746.71875,12602.361493150587,10891.076006849413,0.0,0.0
2020-08-20 00:00:00+00:00,11759.0,11892.5,11680.5,11857.0,3601.627,42704491.339,0.00833404201037502,0.0,11788.03125,12475.103171082206,11100.959328917794,0.0,0.0
2020-08-21 00:00:00+00:00,11857.0,11881.0,11499.0,11533.5,8544.493,98547910.0155,-0.027283461246521035,-0.0,11774.84375,12496.755472550798,11052.932027449202,0.0,0.0
2020-08-22 00:00:00+00:00,11533.5,11684.0,11391.0,11668.5,5657.325,66012496.7625,0.011705033164260525,0.0,11768.875,12496.76968388864,11040.98031611136,0.0,0.0
2020-08-23 00:00:00+00:00,11668.5,11722.5,11525.0,11660.0,3499.746,40807038.36,-0.0007284569567639343,-0.0,11772.90625,12490.367612018606,11055.444887981394,0.0,0.0
2020-08-24 00:00:00+00:00,11660.0,11826.0,11605.0,11766.0,3232.606,38034842.196,0.009090909090909038,0.0,11772.875,12490.340141429657,11055.409858570343,0.0,0.0
